position,caller,owner,healthFactor,healthFactorRaw,isLiquidatable,status,error
0x1dDA3da10ed01b2E1A30A8f926CF8d96A24A994E,0xA452D19BA10748C680B3EBDe806d2179175fE2b5,0xA452D19BA10748C680B3EBDe806d2179175fE2b5,1.333079,1333078608269807816,false,HEALTHY,""
0x118C549B655953342AdC397421beB41eadee4ef7,0x288ceCac3Ca41f006d0A79717fbC1b89C2e4A564,0x288ceCac3Ca41f006d0A79717fbC1b89C2e4A564,1.352779,1352778987108010978,false,HEALTHY,""
0xE5831c5Cf0b1db43eead585cd476458EAe6e5a9e,0x1B6750475281081D4f8d50AD93E5837b6E70896B,0x1B6750475281081D4f8d50AD93E5837b6E70896B,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x3B254eD7Bc886633791C3d19AFA1F1a8A8f6289B,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,1.124804,1124804363494976291,false,HEALTHY,""
0xFc69B62b3ce25E9879d7239f357562F2FACa4589,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,1.285491,1285491056056341219,false,HEALTHY,""
0xa7b9165770A0E2755a115E622b61b9d0BA4785AD,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,0xC5573C806903a8C19F2e679fb993a5d0d8087f44,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x8A87B7952144D72D5aEA0632529290A471EC1ac8,0xFD629aab93Dbf96417A18509D65f859D97CD04DB,0xFD629aab93Dbf96417A18509D65f859D97CD04DB,1.058641,1058640571497416334,false,HEALTHY,""
0xbFF057896e05BEA75daa50eb7BD32E89983C372E,0x1B6750475281081D4f8d50AD93E5837b6E70896B,0x1B6750475281081D4f8d50AD93E5837b6E70896B,MAX,115792089237316195423570985008687907853269984665640564039457584007913129639935,false,HEALTHY (No debt),""
0x43d7A5663755Bc90dbeF185C198F89672553A755,0x676A9ECfFfE15C07cD3e043172F322036a3B01D9,0x676A9ECfFfE15C07cD3e043172F322036a3B01D9,1.124811,1124810671276928842,false,HEALTHY,""
0x7DC7e0e0A7fC4b30F1c157E2582326F1e1064a93,0x0c73dc79294E2e5E274c847433fcc647a4796108,0x0c73dc79294E2e5E274c847433fcc647a4796108,1.285497,1285497408521458439,false,HEALTHY,""
0xADb48b4578D792625FF140717A11B57cED592ec0,0xcd43eDbCEf69e54F5562f5543a08eCeD5a8ba4A1,0xcd43eDbCEf69e54F5562f5543a08eCeD5a8ba4A1,1.771220,1771220424202231945,false,HEALTHY,""
0xE51b3068a566EEC49349FD16C60Ca9D7BE832a0d,0xa67f4c9cfD70EF07ABD7dEE1087641798a7EdF70,0xa67f4c9cfD70EF07ABD7dEE1087641798a7EdF70,1.499750,1499750174240024857,false,HEALTHY,""
0x04f465daA1BB3B0900947601faA44C0A07Fa07ef,0xBBccD0CAc6B57ECB3E2FCFada0f62F4CBB49fe10,0xBBccD0CAc6B57ECB3E2FCFada0f62F4CBB49fe10,1.199803,1199802728212276799,false,HEALTHY,""
0x7aad385236C30fe017eE59dD136d9974564eBf1f,0x9058D3FC3B9a58465098001093d081724B131FE3,0x9058D3FC3B9a58465098001093d081724B131FE3,1.199803,1199802777952832650,false,HEALTHY,""
